0.010397814,2.005842665,6365.300251,0,0,Angry
0.02080489,3.672319045,6365.351469,0,0,Angry
0.021377966,3.501348061,6365.365736,0,0,Angry
0.060718007,2.645786779,6365.393279,0,0,Angry
0.014521563,3.506261402,6365.307885,0,0,Angry
0.029914342,4.386595076,6365.376806,0,0,Angry
0.030232181,4.353193785,6365.459387,0,0,Normal
0.030473691,5.241657317,6365.320748,0,0,Normal
0.049430159,4.373864888,6365.373859,0,0,Angry
0.020214438,4.537289948,6365.371483,0,0,Angry
0.028881014,3.513579581,6365.373859,0,0,Angry
0.016942099,3.589205153,6365.323499,0,0,Angry
0.017522226,4.559195593,6365.316699,0,0,Angry
0.025933701,4.061728109,6365.328813,0,0,Angry
0.01975239,3.274010466,6365.332091,0,0,Angry
0.034353494,2.379565623,6365.341405,0,0,Normal
0.016459471,4.573858622,6365.322374,0,0,Angry
0.027173679,4.752073487,6365.361311,0,0,Angry
0.036606895,5.156817732,6365.35453,0,0,Normal
0.041189568,4.890521878,6365.330596,0,0,Normal
0.008865724,4.176111328,6365.37226,0,0,Normal
0.017203422,3.054778508,6365.407029,0,0,Angry
0.010363252,3.561463456,6365.430166,0,0,Normal
